18.360001 1:316 
18.59 1:319 
17.860001 1:320 
17.049999 1:321 
16.98 1:322 
15.90 1:323 
16.530001 1:326 
16.08 1:327 
15.55 1:328 
16.139999 1:329 
16.91 1:333 
18.17 1:334 
17.51 1:335 
17.940001 1:336 
18.17 1:337 
18.33 1:340 
18.41 1:341 
18.98 1:342 
20.799999 1:343 
21.85 1:344 
21.10 1:348 
20.85 1:349 
21.129999 1:350 
21.040001 1:351 
22.07 1:355 
22.290001 1:356 
21.43 1:357 
20.299999 1:358 
20.469999 1:361 
21.17 1:362 
21.99 1:363 
21.85 1:364 
20.870001 1:365 
20.15 1:368 
20.49 1:369 
20.139999 1:370 
20.209999 1:371 
20.950001 1:372 
21.75 1:375 
22.540001 1:376 
21.879999 1:377 
22.83 1:378 
22.629999 1:379 
22.379999 1:382 
23.219999 1:384 
23.25 1:385 
22.389999 1:386 
22.040001 1:389 
21.879999 1:390 
22.370001 1:391 
21.77 1:392 
21.99 1:393 
21.629999 1:396 
21.27 1:397 
21.940001 1:398 
22.49 1:399 
23.16 1:400 
23.18 1:403 
23.209999 1:404 
23.040001 1:405 
23.50 1:406 
22.10 1:407 
19.879999 1:410 
19.52 1:411 
19.91 1:412 
19.32 1:413 
19.66 1:414 
20.51 1:417 
20.459999 1:418 
20.389999 1:419 
20.540001 1:420 
20.040001 1:421 
20.32 1:424 
19.870001 1:425 
19.559999 1:426 
19.389999 1:427 
19.77 1:428 
20.32 1:431 
20.17 1:432 
19.950001 1:433 
19.41 1:434 
18.620001 1:435 
18.190001 1:438 
16.809999 1:439 
17.299999 1:440 
17.799999 1:441 
17.389999 1:442 
18.34 1:445 
19.35 1:446 
19.700001 1:447 
20.01 1:448 
20.10 1:449 
20.18 1:452 
22.280001 1:453 
22.98 1:454 
22.32 1:455 
22.09 1:456 
21.99 1:459 
22.48 1:460 
22.23 1:461 
22.450001 1:462 
21.99 1:466 
22.90 1:467 
22.219999 1:468 
22.709999 1:469 
23.709999 1:470 
24.290001 1:473 
23.030001 1:474 
21.719999 1:475 
21.50 1:476 
21.09 1:477 
21.57 1:480 
21.809999 1:481 
22.309999 1:482 
22.610001 1:483 
22.35 1:484 
22.10 1:487 
23.15 1:488 
24.00 1:489 
23.48 1:490 
23.90 1:491 
22.00 1:494 
22.32 1:495 
20.950001 1:496 
21.17 1:497 
21.219999 1:498 
21.950001 1:501 
22.309999 1:502 
23.049999 1:503 
22.26 1:504 
21.49 1:505 
21.41 1:508 
22.33 1:509 
21.969999 1:510 
22.84 1:511 
22.790001 1:512 
23.15 1:515 
24.389999 1:516 
23.99 1:517 
25.25 1:518 
24.959999 1:519 
24.32 1:522 
25.129999 1:523 
24.700001 1:524 
25.200001 1:525 
24.84 1:526 
25.450001 1:530 
25.34 1:531 
25.809999 1:532 
25.82 1:533 
26.889999 1:536 
26.26 1:537 
26.98 1:538 
27.40 1:539 
27.440001 1:540 
27.030001 1:543 
27.440001 1:544 
28.10 1:545 
28.35 1:546 
28.25 1:547 
28.469999 1:550 
29.01 1:551 
30.280001 1:552 
29.559999 1:553 
29.870001 1:554 
30.24 1:557 
29.719999 1:558 
30.280001 1:559 
31.35 1:560 
30.09 1:561 
30.34 1:564 
30.639999 1:565 
31.049999 1:566 
31.15 1:567 
32.529999 1:571 
32.50 1:572 
31.76 1:573 
31.809999 1:574 
33.48 1:575 
33.119999 1:578 
33.470001 1:579 
34.48 1:580 
33.93 1:581 
33.16 1:582 
33.799999 1:585 
33.209999 1:586 
34.810001 1:587 
34.59 1:588 
33.099998 1:589 
33.470001 1:592 
33.470001 1:593 
31.60 1:594 
29.99 1:595 
29.790001 1:596 
29.82 1:599 
30.40 1:600 
30.07 1:601 
30.09 1:602 
30.860001 1:603 
30.440001 1:606 
31.26 1:607 
31.469999 1:608 
30.83 1:609 
29.200001 1:610 
29.610001 1:613 
30.459999 1:614 
29.23 1:615 
29.799999 1:616 
28.99 1:617 
27.450001 1:621 
26.950001 1:622 
26.790001 1:623 
26.690001 1:624 
26.620001 1:627 
26.74 1:628 
26.889999 1:629 
26.49 1:630 
27.799999 1:631 
27.68 1:634 
27.00 1:635 
27.99 1:636 
26.809999 1:637 
27.32 1:638 
26.709999 1:641 
27.540001 1:642 
27.67 1:643 
26.82 1:644 
28.15 1:645 
29.51 1:648 
30.709999 1:649 
30.43 1:650 
30.33 1:651 
30.66 1:652 
30.43 1:655 
29.049999 1:656 
30.200001 1:657 
30.790001 1:658 
33.619999 1:659 
34.150002 1:662 
34.400002 1:663 
34.060001 1:664 
36.950001 1:665 
35.209999 1:669 
34.849998 1:670 
33.52 1:671 
33.990002 1:672 
34.400002 1:673 
33.599998 1:676 
33.830002 1:677 
32.869999 1:678 
33.91 1:679 
32.860001 1:680 
31.530001 1:683 
30.73 1:684 
32.860001 1:685 
34.279999 1:686 
32.810001 1:687 
32.110001 1:690 
31.93 1:691 
32.16 1:692 
31.709999 1:693 
31.65 1:697 
30.360001 1:698 
32.240002 1:699 
33.080002 1:700 
32.18 1:701 
33.400002 1:704 
32.950001 1:705 
33.279999 1:706 
33.93 1:707 
33.990002 1:708 
37.23 1:711 
36.709999 1:713 
38.080002 1:714 
38.779999 1:715 
38.43 1:718 
38.66 1:720 
39.279999 1:721 
38.759998 1:722 
39.00 1:725 
38.790001 1:726 
38.099998 1:727 
36.380001 1:728 
35.27 1:729 
33.400002 1:732 
33.93 1:733 
32.82 1:734 
32.759998 1:735 
30.32 1:736 
29.91 1:739 
30.08 1:740 
31.440001 1:741 
30.35 1:742 
30.50 1:743 
29.370001 1:746 
32.220001 1:748 
36.16 1:749 
36.779999 1:750 
37.150002 1:753 
36.220001 1:754 
35.389999 1:755 
35.310001 1:756 
36.169998 1:757 
35.810001 1:760 
35.279999 1:761 
