72.839996 1:378 
71.839996 1:379 
72.510002 1:382 
72.389999 1:384 
71.809998 1:385 
72.379997 1:386 
73.110001 1:389 
72.220001 1:390 
72.080002 1:391 
71.610001 1:392 
72.269997 1:393 
74.989998 1:396 
76.029999 1:397 
76.519997 1:398 
77.150002 1:399 
76.93 1:400 
77.75 1:403 
77.75 1:404 
77.68 1:405 
77.82 1:406 
78.68 1:407 
79.870003 1:410 
78.879997 1:411 
79.50 1:412 
74.809998 1:413 
68.550003 1:414 
67.610001 1:417 
69.989998 1:418 
67.989998 1:419 
69.639999 1:420 
67.620003 1:421 
67.480003 1:424 
67.940002 1:425 
67.370003 1:426 
69.129997 1:427 
70.330002 1:428 
70.519997 1:431 
71.25 1:432 
70.309998 1:433 
69.00 1:434 
69.68 1:435 
68.040001 1:438 
67.440002 1:439 
66.480003 1:440 
64.529999 1:441 
65.169998 1:442 
68.389999 1:445 
68.300003 1:446 
69.370003 1:447 
69.970001 1:448 
71.220001 1:449 
71.339996 1:452 
73.660004 1:453 
74.139999 1:454 
74.080002 1:455 
73.849998 1:456 
73.699997 1:459 
71.910004 1:460 
72.110001 1:461 
72.330002 1:462 
70.419998 1:466 
71.050003 1:467 
70.199997 1:468 
68.849998 1:469 
71.470001 1:470 
73.290001 1:473 
72.669998 1:474 
71.089996 1:475 
69.620003 1:476 
69.949997 1:477 
73.169998 1:480 
74.800003 1:481 
76.959999 1:482 
76.860001 1:483 
77.459999 1:484 
75.389999 1:487 
75.779999 1:488 
75.830002 1:489 
76.410004 1:490 
77.239998 1:491 
76.379997 1:494 
75.910004 1:495 
76.830002 1:496 
78.199997 1:497 
78.330002 1:498 
79.459999 1:501 
78.199997 1:502 
82.650002 1:503 
80.699997 1:504 
79.910004 1:505 
81.589996 1:508 
82.709999 1:509 
84.870003 1:510 
84.239998 1:511 
84.790001 1:512 
85.620003 1:515 
84.849998 1:516 
84.099998 1:517 
84.139999 1:518 
82.480003 1:519 
81.760002 1:522 
80.379997 1:523 
80.580002 1:524 
82.139999 1:525 
82.07 1:526 
82.269997 1:530 
82.00 1:531 
81.089996 1:532 
80.550003 1:533 
82.690002 1:536 
82.220001 1:537 
82.389999 1:538 
82.68 1:539 
82.830002 1:540 
82.489998 1:543 
82.790001 1:544 
81.900002 1:545 
82.239998 1:546 
81.760002 1:547 
82.18 1:550 
82.940002 1:551 
82.139999 1:552 
82.169998 1:553 
82.709999 1:554 
84.550003 1:557 
83.839996 1:558 
84.269997 1:559 
82.400002 1:560 
82.360001 1:561 
82.760002 1:564 
84.089996 1:565 
84.510002 1:566 
83.900002 1:567 
84.779999 1:571 
84.839996 1:572 
85.349998 1:573 
85.620003 1:574 
85.290001 1:575 
84.849998 1:578 
84.919998 1:579 
83.860001 1:580 
83.919998 1:581 
84.599998 1:582 
86.610001 1:585 
85.690002 1:586 
84.989998 1:587 
85.400002 1:588 
86.18 1:589 
86.550003 1:592 
85.949997 1:593 
87.529999 1:594 
80.800003 1:595 
81.239998 1:596 
83.129997 1:599 
83.339996 1:600 
83.510002 1:601 
83.730003 1:602 
82.470001 1:603 
81.889999 1:606 
82.470001 1:607 
83.120003 1:608 
83.199997 1:609 
83.620003 1:610 
84.349998 1:613 
84.239998 1:614 
84.690002 1:615 
84.389999 1:616 
84.889999 1:617 
84.089996 1:621 
83.959999 1:622 
83.50 1:623 
84.330002 1:624 
85.230003 1:627 
84.779999 1:628 
81.639999 1:629 
82.970001 1:630 
84.910004 1:631 
84.389999 1:634 
83.50 1:635 
83.150002 1:636 
82.00 1:637 
81.510002 1:638 
80.769997 1:641 
81.199997 1:642 
80.290001 1:643 
79.309998 1:644 
80.629997 1:645 
80.690002 1:648 
80.75 1:649 
80.940002 1:650 
82.330002 1:651 
82.860001 1:652 
80.330002 1:655 
80.00 1:656 
80.220001 1:657 
79.809998 1:658 
79.449997 1:659 
80.260002 1:662 
79.459999 1:663 
79.559998 1:664 
80.639999 1:665 
78.550003 1:669 
77.879997 1:670 
76.260002 1:671 
75.93 1:672 
71.230003 1:673 
71.660004 1:676 
74.599998 1:677 
73.690002 1:678 
74.269997 1:679 
71.980003 1:680 
71.970001 1:683 
73.580002 1:684 
72.620003 1:685 
74.040001 1:686 
75.309998 1:687 
74.629997 1:690 
75.360001 1:691 
73.519997 1:692 
72.779999 1:693 
72.480003 1:697 
73.139999 1:698 
73.879997 1:699 
74.029999 1:700 
74.18 1:701 
74.75 1:704 
77.82 1:705 
76.800003 1:706 
76.029999 1:707 
76.599998 1:708 
80.68 1:711 
81.07 1:713 
81.269997 1:714 
81.639999 1:715 
81.230003 1:718 
80.900002 1:720 
80.379997 1:721 
80.120003 1:722 
79.629997 1:725 
78.93 1:726 
76.940002 1:727 
76.169998 1:728 
78.339996 1:729 
78.949997 1:732 
80.129997 1:733 
79.940002 1:734 
81.389999 1:735 
81.790001 1:736 
81.559998 1:739 
79.82 1:740 
79.739998 1:741 
77.739998 1:742 
77.400002 1:743 
79.00 1:746 
77.860001 1:748 
77.580002 1:749 
78.32 1:750 
76.940002 1:753 
74.790001 1:754 
76.43 1:755 
77.68 1:756 
76.849998 1:757 
78.50 1:760 
78.660004 1:761 
